episode,reward,avg100,loss,epsilon,eval_mean,eval_std
274,500.0,214.99,0.16652150131110102,0.86574,nan,nan
275,403.0,214.02,0.16471823107101088,0.86525,402.3,21.854290196663904
276,440.0,216.82,0.15080140223250385,0.86476,nan,nan
277,430.0,219.55,0.15542595664060913,0.86427,nan,nan
278,466.0,222.53,0.11855164660833369,0.86378,nan,nan
279,379.0,224.4,0.09012054730609728,0.86329,nan,nan
280,500.0,227.81,0.10734122142614796,0.8628,nan,nan
281,500.0,231.33,0.11140432841610164,0.86231,nan,nan
282,500.0,234.78,0.09276482704188675,0.86182,nan,nan
283,500.0,238.29,0.0880162045811303,0.86133,nan,nan
284,500.0,241.98,0.06868605508515611,0.86084,nan,nan
285,448.0,244.58,0.06025936250651804,0.86035,nan,nan
286,500.0,247.09,0.062222640038700774,0.8598600000000001,nan,nan
287,500.0,250.49,0.07603956369194202,0.85937,nan,nan
288,500.0,254.1,0.07781808171328157,0.85888,nan,nan
289,500.0,257.24,0.07352470357273705,0.85839,nan,nan
290,500.0,260.52,0.0524654030892998,0.8579,nan,nan
291,279.0,261.84,0.05094713904672907,0.85741,nan,nan
292,240.0,263.13,0.0388467268756358,0.85692,nan,nan
293,245.0,264.1,0.07651578744977941,0.85643,nan,nan
294,334.0,266.46,0.07533863167979749,0.85594,nan,nan
295,272.0,267.91,0.07785357197152575,0.85545,nan,nan
296,500.0,271.95,0.08221984569798224,0.8549599999999999,nan,nan
297,500.0,275.87,0.07479906795290299,0.8544700000000001,nan,nan
298,500.0,279.57,0.08193837355822325,0.85398,nan,nan
299,500.0,283.47,0.07242751259193755,0.85349,nan,nan
300,500.0,287.35,0.05086434318986721,0.853,500.0,0.0
301,500.0,291.24,0.05014613668946549,0.85251,nan,nan
302,130.0,291.45,0.06053951036973068,0.85202,nan,nan
303,500.0,295.29,0.05612569144577719,0.85153,nan,nan
304,500.0,299.36,0.05190249016950838,0.85104,nan,nan
305,500.0,303.18,0.044973928943974895,0.85055,nan,nan
306,500.0,307.05,0.04649466572038364,0.85006,nan,nan
307,500.0,310.93,0.06326160909701138,0.8495699999999999,nan,nan
308,500.0,313.42,0.06063917970471084,0.8490800000000001,nan,nan
309,500.0,317.12,0.045078108553308995,0.84859,nan,nan
