episode,reward,avg100,loss,epsilon
51,20.0,20.80392156862745,0.18409312795847654,0.99394375
52,12.0,20.634615384615383,0.2322166363398234,0.993825
53,50.0,21.18867924528302,0.34087895750999453,0.99370625
54,34.0,21.425925925925927,0.25891119307454896,0.9935875
55,10.0,21.21818181818182,0.25457876175642014,0.99346875
56,21.0,21.214285714285715,0.29211711954502834,0.99335
57,12.0,21.05263157894737,0.25797337914506596,0.99323125
58,22.0,21.06896551724138,0.4778427359732715,0.9931125
59,26.0,21.152542372881356,0.3162007939357024,0.99299375
60,21.0,21.15,0.32367547707898275,0.992875
61,23.0,21.18032786885246,0.2782727538243584,0.99275625
62,15.0,21.080645161290324,0.4700548589229584,0.9926375
63,31.0,21.238095238095237,0.3806804687746109,0.99251875
64,17.0,21.171875,0.3714766195591758,0.9924
65,33.0,21.353846153846153,0.3690155130444151,0.99228125
66,34.0,21.545454545454547,0.45937515444615307,0.9921625
67,31.0,21.686567164179106,0.3909138614131558,0.99204375
68,12.0,21.544117647058822,0.4159265160560608,0.991925
69,26.0,21.608695652173914,0.37513125114716017,0.99180625
70,24.0,21.642857142857142,0.5233404537041982,0.9916875
71,34.0,21.816901408450704,0.460004482199164,0.99156875
72,26.0,21.875,0.39699953909103686,0.99145
73,16.0,21.794520547945204,0.38893886748701334,0.99133125
74,23.0,21.81081081081081,0.5247053257797075,0.9912125
75,24.0,21.84,0.44920954046150047,0.99109375
76,30.0,21.94736842105263,0.3891156593958537,0.990975
77,73.0,22.61038961038961,0.5051538119577381,0.99085625
78,16.0,22.525641025641026,0.5133535508066416,0.9907375
79,28.0,22.59493670886076,0.45044647849031855,0.99061875
80,17.0,22.525,0.5115912968621534,0.9905
81,32.0,22.641975308641975,0.5870645432732999,0.99038125
82,103.0,23.621951219512194,0.5353586263592961,0.9902625
83,68.0,24.156626506024097,0.5242901477305328,0.99014375
84,15.0,24.047619047619047,0.6873132725556691,0.990025
85,64.0,24.51764705882353,0.520634790067561,0.98990625
86,17.0,24.430232558139537,0.5309451204888961,0.9897875
87,42.0,24.632183908045977,0.6393800498474211,0.98966875
88,21.0,24.59090909090909,0.5518239842993873,0.98955
89,35.0,24.707865168539325,0.5892561750752585,0.98943125
90,14.0,24.58888888888889,0.7604143108640399,0.9893125
91,19.0,24.52747252747253,0.5646127258476458,0.98919375
92,29.0,24.57608695652174,0.5806229011765842,0.989075
93,32.0,24.655913978494624,0.5674541275948286,0.98895625
94,26.0,24.670212765957448,0.7189155381459457,0.9888375
95,21.0,24.63157894736842,0.6128486877395993,0.98871875
96,28.0,24.666666666666668,0.7032653636166027,0.9886
97,39.0,24.814432989690722,0.7115741570790609,0.98848125
98,20.0,24.76530612244898,0.6804419234395027,0.9883625
99,21.0,24.727272727272727,0.5805645216078985,0.98824375
100,50.0,24.98,0.6515317693352699,0.988125
101,16.0,25.03,0.8449460435658693,0.98800625
102,76.0,25.61,0.7281282026516763,0.9878875
103,71.0,26.22,0.7206182116773766,0.98776875
104,36.0,26.43,0.7520425675643815,0.98765
105,15.0,26.38,0.9140187263488769,0.98753125
106,65.0,26.66,0.7886775782475105,0.9874125
107,18.0,26.7,0.7774616330862045,0.98729375
108,14.0,26.56,0.9204893410205841,0.987175
109,16.0,26.6,0.7183163613080978,0.98705625
110,50.0,26.64,0.7495541328191757,0.9869375
111,47.0,26.99,0.8159908347941459,0.98681875
112,56.0,27.46,0.8423338862402099,0.9867
113,21.0,27.44,0.6759893411681765,0.98658125
114,54.0,27.82,0.816460856684932,0.9864625
115,82.0,28.51,0.86072974906462,0.98634375
116,25.0,28.65,0.8216955280303955,0.986225
117,81.0,29.36,0.855306163246249,0.98610625
118,33.0,29.51,0.8500631352265676,0.9859875
119,18.0,29.44,0.7979468040996127,0.98586875
120,17.0,29.31,0.9195781262481914,0.98575
121,42.0,29.4,0.7576751992816017,0.98563125
122,45.0,29.66,0.850486546754837,0.9855125
123,37.0,29.77,0.8224640895386,0.98539375
124,114.0,30.74,0.8744185742056161,0.985275
125,97.0,31.62,0.8682152816315287,0.98515625
126,18.0,31.68,0.9178135991096497,0.9850375
127,28.0,31.68,0.8782490619591304,0.98491875
128,135.0,32.62,0.9378550389298687,0.9848
129,140.0,33.83,0.917642540271793,0.98468125
130,104.0,34.57,0.8879172930923792,0.9845625
131,96.0,35.41,0.8585709252705177,0.98444375
132,265.0,37.77,0.8500889250130024,0.984325
133,84.0,38.19,0.7913954669520968,0.98420625
134,22.0,38.22,0.8479297763921998,0.9840875
135,18.0,38.24,0.8252689143021902,0.98396875
136,25.0,38.35,0.9156990826129914,0.98385
137,107.0,39.07,0.9289520853590743,0.98373125
138,89.0,39.79,0.8940867989250784,0.9836125
139,85.0,40.33,0.9219135252868428,0.98349375
140,66.0,40.84,0.8626805941263834,0.983375
141,12.0,40.79,0.9701150332887968,0.9832562499999999
142,14.0,40.67,0.8831846288272313,0.9831375
143,78.0,41.34,1.014097531636556,0.98301875
144,83.0,42.02,0.9371914048510862,0.9829
145,72.0,42.62,0.8857635479006503,0.98278125
146,79.0,43.24,1.004364726664145,0.9826625
147,93.0,43.95,0.9714573298090248,0.98254375
148,119.0,44.96,1.0213220915874512,0.982425
149,111.0,45.64,1.0225398457265116,0.98230625
150,97.0,46.43,0.9782106295688865,0.9821875
151,105.0,47.28,0.9728714060215723,0.98206875
152,124.0,48.4,0.9962141420091352,0.98195
153,16.0,48.06,0.811040198430419,0.98183125
154,129.0,49.01,1.0198185120442116,0.9817125
155,156.0,50.47,0.959737536807855,0.98159375
156,133.0,51.59,0.9825802299761235,0.981475
157,112.0,52.59,0.8659580786313329,0.98135625
158,136.0,53.73,0.9502377359415678,0.9812375
159,178.0,55.25,0.9004462350452884,0.98111875
160,125.0,56.29,0.927841171503067,0.981
161,226.0,58.32,0.9685608800665467,0.98088125
162,100.0,59.17,0.9413475407660008,0.9807625
163,173.0,60.59,0.9797937513431373,0.98064375
164,212.0,62.54,0.9322533284155827,0.980525
165,203.0,64.24,0.9583503363901759,0.98040625
166,120.0,65.1,0.9502562758823235,0.9802875
167,134.0,66.13,0.9093785100241205,0.98016875
168,133.0,67.34,0.9071743593628245,0.98005
169,131.0,68.39,0.9427576207889969,0.97993125
170,140.0,69.55,0.9492734517369952,0.9798125
171,175.0,70.96,0.8772676037890571,0.97969375
172,123.0,71.93,0.8799151780341214,0.979575
173,139.0,73.16,0.8609178277442782,0.97945625
174,180.0,74.73,0.836676501068804,0.9793375
175,263.0,77.12,0.8080623949321957,0.97921875
176,250.0,79.32,0.7706569727957249,0.9791
177,143.0,80.02,0.7911694934526523,0.97898125
178,155.0,81.41,0.7936773317235132,0.9788625
179,134.0,82.47,0.7981728020110237,0.97874375
180,133.0,83.63,0.7573824474461993,0.978625
181,225.0,85.56,0.7348525595996115,0.97850625
182,168.0,86.21,0.8628070718120961,0.9783875
183,141.0,86.94,0.8310773714002988,0.97826875
184,155.0,88.34,0.9341610558571354,0.97815
185,139.0,89.09,0.9929676395874444,0.97803125
186,166.0,90.58,1.112621993185526,0.9779125
187,165.0,91.81,1.1205860104524727,0.97779375
188,96.0,92.56,1.1680481003907819,0.977675
189,108.0,93.29,1.2905609042004302,0.97755625
190,93.0,94.08,1.3665765286773763,0.9774375
191,131.0,95.2,1.4234626834629147,0.97731875
192,92.0,95.83,1.172829957112022,0.9772
193,140.0,96.91,1.3467577176434653,0.97708125
194,37.0,97.02,1.468267611555151,0.9769625
195,149.0,98.3,1.2785721661260463,0.97684375
196,48.0,98.5,1.3081127672145765,0.976725
197,87.0,98.98,1.3580122877811562,0.97660625
198,156.0,100.34,1.3111289292573929,0.9764875
199,160.0,101.73,1.4303857325576246,0.97636875
200,143.0,102.66,1.3515599301228156,0.97625
201,74.0,103.24,1.2821794788579683,0.97613125
202,133.0,103.81,1.2543192678376247,0.9760125
203,107.0,104.17,1.3159704723647823,0.97589375
204,129.0,105.1,1.2039970813333527,0.975775
205,193.0,106.88,1.2730674856376154,0.97565625
206,151.0,107.74,1.2754924617066288,0.9755375
207,156.0,109.12,1.2419299362943723,0.97541875
208,124.0,110.22,1.212554474271113,0.9753000000000001
209,145.0,111.51,1.1215556839416767,0.97518125
210,167.0,112.68,1.1690962678658035,0.9750624999999999
211,169.0,113.9,1.24214010831167,0.97494375
212,52.0,113.86,1.2334210184904246,0.974825
213,43.0,114.08,1.1523024335850116,0.97470625
214,61.0,114.15,1.1226407905093958,0.9745875
215,41.0,113.74,1.2464659388472394,0.97446875
216,45.0,113.94,1.2104108330276278,0.97435
217,45.0,113.58,0.9829305178589292,0.97423125
218,37.0,113.62,1.1992364058623444,0.9741125
219,39.0,113.83,1.1298053486224933,0.97399375
220,42.0,114.08,1.226165425209772,0.973875
221,167.0,115.33,1.1530361575280834,0.97375625
222,76.0,115.64,1.1983366757631302,0.9736375
223,48.0,115.75,1.0285069507857163,0.97351875
224,43.0,115.04,1.1551763463852018,0.9734
225,41.0,114.48,1.08594979164077,0.97328125
226,40.0,114.7,1.10815873965621,0.9731625
227,53.0,114.95,1.1621444669534575,0.97304375
228,27.0,113.87,1.104278118522079,0.972925
229,31.0,112.78,1.1501002946207601,0.97280625
230,38.0,112.12,1.0578473516200717,0.9726875
231,26.0,111.42,1.0291502624750137,0.97256875
232,37.0,109.14,1.085340735074636,0.97245
233,44.0,108.74,1.0190349498933011,0.97233125
234,33.0,108.85,0.9583797495473515,0.9722125
235,189.0,110.56,1.1035392824461852,0.97209375
236,64.0,110.95,1.085220558103174,0.971975
237,132.0,111.2,1.362081322706107,0.97185625
238,22.0,110.53,1.428473169153387,0.9717375
239,38.0,110.06,1.2690999147139097,0.97161875
240,35.0,109.75,1.246501122202192,0.9715
241,34.0,109.97,1.017999014871962,0.97138125
242,39.0,110.22,1.1667994344845796,0.9712625
243,52.0,109.96,1.1173148046319301,0.97114375
244,45.0,109.58,1.0030607945389218,0.971025
245,52.0,109.38,1.2415360825566144,0.97090625
246,32.0,108.91,1.2003826526924968,0.9707875
247,65.0,108.63,1.0470957312446374,0.97066875
248,195.0,109.39,1.1011928113225178,0.97055
249,46.0,108.74,1.091062790673712,0.97043125
250,83.0,108.6,1.0268975253923829,0.9703125
251,34.0,107.89,1.1636966291595907,0.97019375
252,32.0,106.97,1.055165507714264,0.970075
253,35.0,107.16,1.311063078045845,0.96995625
254,39.0,106.26,1.2443540722895892,0.9698375
255,52.0,105.22,1.0350678769441752,0.96971875
256,35.0,104.24,1.4533087253570556,0.9696
257,86.0,103.98,1.160638163949168,0.96948125
258,34.0,102.96,1.1117369032957976,0.9693625
259,42.0,101.6,1.2296728967201143,0.96924375
260,25.0,100.6,1.5013636231422425,0.969125
261,39.0,98.73,1.1123806337515514,0.96900625
262,36.0,98.09,1.1968721772233646,0.9688875
263,30.0,96.66,1.1407714168230692,0.96876875
264,46.0,95.0,1.203406293431054,0.96865
265,32.0,93.29,1.3180740205571055,0.96853125
266,26.0,92.35,1.4395784747142057,0.9684125
267,35.0,91.36,1.0765151798725128,0.96829375
268,73.0,90.76,1.3444063749215374,0.968175
269,83.0,90.28,1.325050648795553,0.96805625
270,35.0,89.23,1.5572372572762625,0.9679375
271,26.0,87.74,1.3072873434195151,0.96781875
272,24.0,86.75,1.5035989197591941,0.9677
273,78.0,86.14,1.2291707904675069,0.96758125
274,23.0,84.57,1.3889033366804537,0.9674625
275,24.0,82.18,1.2089586406946182,0.96734375
276,13.0,79.81,1.4833715443427746,0.967225
277,92.0,79.3,1.2588002825884714,0.9671062500000001
278,81.0,78.56,1.2758036336781067,0.9669875
279,25.0,77.47,1.319083216190338,0.9668687499999999
280,91.0,77.05,1.1936047147591036,0.96675
281,67.0,75.47,1.1792475163046994,0.96663125
282,76.0,74.55,1.2782283401802967,0.9665125
283,72.0,73.86,1.236580161170827,0.96639375
284,72.0,73.03,1.2150464788493183,0.966275
285,24.0,71.88,1.3018377783397834,0.96615625
286,68.0,70.9,1.349244274199009,0.9660375
287,73.0,69.98,1.277151519509211,0.96591875
288,69.0,69.71,1.1674269037186236,0.9658
289,76.0,69.39,1.3811222930487834,0.96568125
290,78.0,69.24,1.2495525895785062,0.9655625
291,21.0,68.14,1.3772362967332203,0.96544375
292,80.0,68.02,1.3918777221813798,0.965325
293,18.0,66.8,1.2775162524647183,0.96520625
294,20.0,66.63,1.2038142573088408,0.9650875
295,70.0,65.84,1.3824436690126147,0.96496875
296,20.0,65.56,1.4109038770198823,0.96485
297,16.0,64.85,1.395218875259161,0.96473125
298,21.0,63.5,1.4241968592007954,0.9646125
299,21.0,62.11,1.3367596126738048,0.96449375
300,75.0,61.43,1.4612046960989635,0.964375
301,22.0,60.91,1.288719979199496,0.96425625
302,21.0,59.79,1.391571534531457,0.9641375
303,20.0,58.92,1.5126792311668396,0.96401875
304,79.0,58.42,1.3163418369957163,0.9639
305,21.0,56.7,1.3190827653521584,0.96378125
306,74.0,55.93,1.4901290886305474,0.9636625
307,23.0,54.6,1.7226549594298652,0.96354375
308,17.0,53.53,1.758604438865886,0.963425
309,16.0,52.24,1.3613737123087049,0.96330625
310,21.0,50.78,1.6229782218024844,0.9631875
311,85.0,49.94,1.5099861337858087,0.96306875
312,107.0,50.49,1.4269712581255725,0.96295
313,15.0,50.21,1.2289292951424917,0.96283125
314,23.0,49.83,1.6145850938299429,0.9627125
315,106.0,50.48,1.5487458659511693,0.96259375
316,15.0,50.18,1.3471425652503968,0.962475
317,100.0,50.73,1.5142817836999893,0.96235625
318,15.0,50.51,1.5063018957773844,0.9622375
319,25.0,50.37,1.734348692893982,0.96211875
320,25.0,50.2,1.708069533109665,0.962
321,20.0,48.73,1.5202356085181237,0.96188125
322,43.0,48.4,1.638516057369321,0.9617625
323,20.0,48.12,1.6663937360048293,0.96164375
324,21.0,47.9,1.9332226713498433,0.961525
325,23.0,47.72,1.6156617662181025,0.96140625
326,21.0,47.53,1.575926125049591,0.9612875
327,22.0,47.22,1.7468055486679077,0.96116875
328,24.0,47.19,1.4401697603364785,0.96105
329,20.0,47.08,1.4963475286960601,0.96093125
330,22.0,46.92,1.5204842083833434,0.9608125
331,15.0,46.81,1.6744863828023275,0.96069375
332,26.0,46.7,1.833227962255478,0.960575
333,23.0,46.49,1.397458281206048,0.96045625
334,76.0,46.92,1.5413510370019234,0.9603375
335,75.0,45.78,1.8490625,0.96021875
336,22.0,45.36,1.7613232596354051,0.9601
337,31.0,44.35,1.6815502028311453,0.95998125
338,75.0,44.88,1.722292158206304,0.9598625
339,18.0,44.68,1.4323554535706837,0.95974375
340,16.0,44.49,1.6265717297792435,0.959625
341,75.0,44.9,1.7938354428609211,0.95950625
342,76.0,45.27,2.0423250598342797,0.9593875
343,96.0,45.71,1.9602929347505171,0.95926875
344,76.0,46.02,2.03887488026368,0.95915
345,79.0,46.29,1.9795799089383475,0.95903125
346,78.0,46.75,2.0585068479562416,0.9589125000000001
347,79.0,46.89,2.0920040962062303,0.95879375
348,69.0,45.63,2.089119020579518,0.9586749999999999
349,72.0,45.89,1.7718129861685965,0.95855625
350,75.0,45.81,2.0342397777239483,0.9584375
